Origin Countries,State Code,AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,YEM,ZMB,ZWE
Serbia,SRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia and Montenegro,SCG,3,115,6,4,269,7,0,0,3109,1,0,54847,187588,0,7,61,10,0,0,3207,5,30,21,0,15,94,0,1655,0,2252,7,0,15,34,63583,33,0,0,4,0,9,82,0,5,0,8,6,44,87639,0,1152,4841,1478,0,0,332,47,153,0,0,0,57,0,114,0,4,1999,54760,32,16,0,0,0,710269,95,3,3693,0,0,4,27,3,29,2,4,0,3,59,31051,615,238,0,107,0,686,78462,1,37,58,0,2,9,0,0,711,12,0,34,3707,0,0,3,399,32,6393,1,509,0,3,95,0,0,13,24,2,1,0,0,131,1,0,158,15,0,0,3,0,3,3,18,52088,2,21,2609,2,19,169,0,1,6,13560,180,28,4,35,0,12,3,1,4232,191,10,5539,2190,81,0,0,0,3,274,0,1529,19,0,0,20,3,30,1504,26951,0,0,563,832,0,24,0,1,71180,223145,672,0,0,27,22,0,105,0,8,0,7,112537,0,0,0,23,39,2381,174,64520,358,0,2,706,2,0,0,3,1189,4,39
Seychelles,SYC,0,0,0,0,0,0,0,0,0,0,0,2438,13,0,0,0,0,0,0,7,0,0,0,0,1,0,11,4,0,0,0,0,0,2,1006,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,5,2,24,2,0,0,0,16,0,0,3,0,0,0,3,0,2,135,4,17,0,0,0,97,3,0,25,0,0,3,0,0,0,0,0,0,0,1,0,0,13,0,0,0,16,862,0,14,0,0,4,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,4,10,50,0,0,0,0,0,3,0,145,0,3,0,0,1,0,0,0,16,0,0,0,0,79,0,10,57,0,0,3,0,0,0,13,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,282,20,0,52,0,0,46,93,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1434,2572,0,0,0,0,0,0,0,0,0,0,86
Sierra Leone,SLE,0,0,0,0,0,0,0,0,0,10,0,357,556,0,4,0,2,0,0,38,2,431,4,0,0,0,6,5,0,2,192,1,0,3,1006,10,0,0,0,0,0,0,0,164,0,0,0,1170,0,6,3,4,271,3,0,18,2,43,0,0,0,0,88,0,0,0,41,513,0,2,137,1935,0,515,19,0,263,0,0,12,0,0,97669,1,0,0,0,6,11,10,75,0,0,0,284,821,0,7,2,0,6,0,0,0,0,0,0,2,0,0,9774,6,0,0,3,0,13,0,11,2,0,1249,0,0,16,16,0,0,2,0,0,4,0,0,0,3,0,0,0,0,3393,0,1,65,0,308,2651,0,0,0,199,0,5,0,0,0,0,3,0,7,0,7,0,0,128,8,0,0,0,0,0,0,78,0,3,0,0,1,0,0,0,0,167,936,0,79,0,0,215,766,0,0,0,0,0,0,179,0,0,0,4,9,0,0,0,2,87,0,1389,22044,0,0,0,2,0,0,0,0,0,0,40
Singapore,SGP,56,0,0,3,0,1,0,0,0,0,0,33007,79,0,1,8,39,0,0,25,4,0,2,12,5,7,30,24,2165,0,0,0,408,0,9736,0,0,0,0,58,6179,7,0,5,0,4,6,0,0,0,14,14,358,0,0,18,9,71,0,0,0,0,0,0,1,51,59,10970,0,10,0,0,0,1861,23,10,28,0,0,0,46,6,0,0,0,0,2,68886,3,11,5058,492,0,0,297,208,7,1577,7,0,0,4,548,0,21,7,3,2,6,3,0,24,0,1,45,518,105,0,0,65444,2,0,0,0,0,0,35,0,43,4,0,32,0,0,0,32,157,2,1,18,2579,0,18,3879,0,0,2,0,0,51,373,0,341,12,22,69,4,5,890,20,0,6,9,0,0,2,0,0,2,0,0,5,0,0,20,3,0,0,7,0,3,0,385,176,94,0,0,2,504,351,2,645,0,0,1271,26,0,0,12,0,3,198,0,0,0,0,0,6,40985,24386,0,0,2,15,751,0,0,1,29,6,23
Slovak Republic,SVK,2,31,2,0,10,3,0,0,307,54,0,2956,10916,0,0,275,7,0,0,565,2,1,5,0,25,208,1,123,0,308,5,0,11,24,15577,1,0,0,3,51,5,18,0,5,0,0,17,2,1694,0,65,287874,437,0,0,11,19,74,0,0,0,126,0,12,0,0,120,58839,3,2,0,0,0,118829,67,4,319,0,0,0,3,1,1,2,0,0,1,42,2064,24,168,0,2,0,391,3283,0,15,23,0,1,1,0,0,33,6,0,11,22,0,0,66,16,49,94,0,598,0,1,67,0,0,10,0,0,0,0,0,24,0,0,170,0,0,0,5,0,5,0,13,97,0,2,141,3,0,7,0,0,0,221,1,20,0,8,0,4,11,0,2632,0,0,34,628,3345,0,0,0,0,0,0,22,13,0,646,0,2,21,0,251,0,0,179,982,0,17,0,0,3353,2172,10,0,0,19,16,0,4,0,0,0,2,316,0,0,0,16,1623,16,296,16575,16,0,0,20,1,0,0,0,31,2,18
Slovenia,SVN,0,4,0,0,7,0,0,0,1657,20,0,6622,9722,0,0,0,0,0,0,309,2,0,1,0,14,6,0,711,0,34,0,0,1,3,9124,0,0,0,0,40,0,27,0,0,0,0,11,1,22177,0,8,261,112,0,0,4,15,6,0,0,0,12,0,0,0,0,35,3471,13,2,0,0,0,21893,8,0,52,0,0,0,3,1,0,0,2,0,1,5,758,0,19,0,0,0,76,4844,0,0,7,0,0,1,0,0,0,0,0,2,5,0,0,0,67,5,83,0,1320,0,0,8,0,0,0,0,0,0,0,0,34,0,0,10,0,0,0,0,0,0,0,1,32,0,3,174,0,0,4,0,0,0,60,0,2,0,4,0,5,1,0,234,13,0,8,113,272,0,0,0,0,8,0,2,2,0,38,0,0,2,42,0,0,0,58,219,0,2,0,0,675,2921,0,0,0,2,0,0,3,0,1,0,0,146,0,0,0,2,183,3,12,2202,20,0,0,88,0,0,0,0,2,0,4
Solomon Islands,SLB,0,0,0,6,0,0,0,0,0,0,0,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,39,0,3,0,2,0,0,0,4,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,6,0,0,0,0,5,0,13,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,11,0,2,497,0,0,0,0,0,0,3,0,0,2,0,235,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,0,0,2,0,0,5,0,1,0,0,360,0,0,26,0,0,0,0,0,0,0,0
Somalia,SOM,2,0,5,0,7,1,0,0,0,0,0,3689,143,0,2,139,4,0,0,428,0,9,7,0,0,4,3,10,0,9,0,71,0,195,19798,0,0,3,40,0,2,0,8,1991,4,0,1,88,0,0,6,6,11556,41968,0,4,0,1418,0,5,292,0,101938,0,0,0,3941,1701,0,19,12,107,0,5853,44,0,26,0,0,2,1,0,3,0,0,0,0,16,21,0,181,94,24,0,388,6864,0,7,75,0,36512,0,0,0,1048,1,0,1,682,3,0,71,0,3,11,0,53,4,169,5,0,0,0,0,2,8,0,55,6,0,0,18,0,0,6,39,0,2,0,2,19962,0,11,1738,16,10,273,0,0,0,6582,336,11,0,0,4,0,5,5,13,0,0,1019,0,0,95,0,0,0,0,0,20163,0,0,11,0,0,4,2,0,0,0,1401,111,0,5202,0,3,12936,4979,269,0,0,718,83,0,0,0,0,0,1,25,0,0,0,152,0,3293,18001,36762,3,0,0,2,2,0,0,0,0,2,293
South Africa,ZAF,101,0,0,4,3,67,0,79,0,0,0,79021,595,0,25,1,217,6,0,740,17,40,23,3,20,19,2521,438,0,57,5,1,72,3,36613,0,6,0,0,244,30,43,0,13,0,9,34,178,8,87,2264,155,990,3,2,295,42,195,1,0,5,0,7,7,3,4,200,10398,24,709,6,0,0,5280,299,2,1031,0,2,195,30,4,0,0,0,3,4,73,346,63,9041,0,0,0,6082,1242,11,348,58,0,7,10,3,0,1,0,0,7,13,3140,0,6,0,0,170,0,263,81,7104,1093,4,0,6,0,255,0,767,0,84,2,0,89,0,0,0,159113,0,27234,4,120,11346,2,394,25663,3,44,1163,2,1,6,766,8,632,5,27,34,150,11,0,289,10646,114,20,3,0,0,75,2,2,0,5,11,2,0,55,220,2,676,16,54,8,10,0,1107,0,93,0,15404,1005,1192,5,2,0,630,0,0,1,0,9,8,4,295,0,0,0,3,0,53,143298,68041,33,0,13,70,17,13,2,3,7,2769,43624
Spain,ESP,0,0,1598,1,24505,10,51,1,137084,0,100,12541,2203,0,44,1,0,376,0,47129,13,4,23,2,1482,260,5,43545,0,82,81,0,38,51,10480,1,355,5,6,8636,104,5750,0,271,0,2,1624,8,67,5209,70,171,2699,2,42,8967,3030,968,403,741,0,0,15,5,4,1,786,151566,379,5,6,10,0,133635,269,2096,931,1,155,391,8,820,37,7,178,218,383,17,128,154,13,47,2,0,5425,19609,718,1523,301,0,5,3,9,0,82,1,3,9,45,0,131,913,267,21,2111,0,1410,17,5,238,0,1,2,0,66,92,6,0,21133,0,0,437,0,0,13040,37,15,42,0,0,17587,54,6,337,511,12,105,0,0,2,1644,4,2,1,2573,0,998,3145,173,1182,12697,7166,68,218,0,12,0,13,0,0,0,34,56,0,1671,0,8,74,30,0,1,0,617,0,0,76,243,2,5024,88369,15,9,0,21,1681,0,60,0,3,524,1947,1205,0,57,0,19,0,52,60888,119977,20682,0,0,77759,23,47,1,0,4,6,110
Sri Lanka,LKA,2054,9,0,4,22,2,0,0,0,0,2,52695,553,0,28,3973,1098,0,0,781,16,2,6,22,4,7,766,10,969,7,0,0,157,0,89335,0,0,0,4,8,571,7,0,0,0,5,1,0,11,0,4486,31,7658,2,0,0,3,256,0,0,0,1,0,9,1,74,345,11361,0,11,0,0,0,58017,33,3,819,0,0,2,67,0,1,0,0,0,0,3020,1034,102,185572,366,169,0,212,42113,2,4563,12320,0,4,6,51,0,10198,3,2,117,4199,15,2,85,7,2,40,21,109,0,2,2821,82,0,64,0,2,0,144,0,32,5,0,33,0,0,0,279,116,13,2,517,9598,2,27,6065,0,2,42,0,0,75,7450,28630,9478,17,8,108,2,19,650,36,0,17,6274,3,0,0,0,0,3,0,0,111001,3,0,21,924,0,3406,0,12,5,0,418,230,0,40,0,3,5789,34182,1058,33,0,30,16084,3,12,0,17,1,9,38,0,0,0,2,0,3051,4412,26040,0,0,4,2,226,1,0,2,6,11,59
Sudan,SDN,4,0,88,0,0,0,0,0,0,0,0,4862,454,0,0,1496,8,0,0,55,0,31,4,0,0,0,15,13,0,50,7,409,0,1155,7278,0,0,371,10800,4,8,0,47,11770,23,0,1,52,9,2,270,68,229,1005,0,11,2,15809,0,30,1667,0,8390,0,0,0,60,288,0,22,433,633,0,749,399,0,342,0,0,4,1,0,13,0,0,0,0,30,96,0,383,12,238,775,545,816,0,77,2491,0,48296,0,0,0,3224,8,0,4,6944,2,0,9387,0,0,3,0,7,20,67,10,0,0,2,0,5,63,0,302,6,0,0,2,0,0,96,25,0,1,0,5,5742,0,12,320,0,34,893,0,0,0,348,10052,24,0,2,5,0,0,2,74,0,0,10376,3,0,567,0,0,0,0,4,198887,3,0,2,7,0,8,13,57,0,3197,1134,190,0,0,0,3,702,644,2971,0,0,268,27,0,0,0,0,0,1,213,0,0,0,149360,0,42646,124,18652,0,0,0,7,0,0,0,0,119,2,248
Suriname,SUR,0,0,0,0,5,0,5,11,0,0,1275,63,4,0,3,0,0,40,0,217,1,0,0,0,0,18,1,232,0,0,0,0,0,0,836,0,38,0,1,3,2,9,0,6,0,0,15,0,5,27,3,2,26,0,11,125,8,0,0,0,0,0,0,0,0,0,40,28022,9218,1,1,0,0,2530,0,8,1,0,16,17,0,0,0,0,2245,23,1,1,5,0,0,0,0,0,29,21,76,0,0,0,0,0,0,0,1,11,0,0,18,0,0,0,4,0,11,0,251,1,0,17,0,0,0,0,11,0,0,0,6,0,0,81,0,0,0,7,0,1,0,0,178273,2432,0,15,0,0,30,0,0,0,17,0,0,0,8,0,4,3,0,34,0,762,27,0,1,0,0,0,0,0,0,0,2,0,318,0,0,10,0,2,0,0,0,52,0,5,0,1,21,9,0,24,0,2,1,0,4,0,0,56,0,17,0,6,0,0,0,3,15444,48,14,0,0,61,0,23,3,0,1,0,0
Swaziland,SWZ,2,0,0,0,0,100,0,0,0,0,0,202,0,0,0,0,3,0,0,1,0,2,0,0,0,0,1318,4,0,0,0,0,0,0,189,0,0,0,0,3,1,0,0,0,0,0,1,20,0,1,0,2,39,0,0,0,0,4,0,0,0,0,0,0,0,0,7,40,0,1,0,0,0,15,1,0,4,0,0,5,0,0,0,0,0,0,0,11,6,0,138,0,0,0,24,8,0,4,0,0,0,0,0,0,0,0,0,0,2,63,0,0,0,0,0,0,1,0,6994,3,0,0,0,0,7,0,18,0,0,0,0,0,0,0,0,3135,0,104,0,2,82,0,0,36,0,2,59,0,0,0,15,0,9,0,0,0,2,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,0,0,0,1,31891,4,0,10,0,0,16,20,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,2759,0,0,0,3,0,0,0,0,1,206,84
Sweden,SWE,2,3,9,0,24,8,0,32,481,0,0,6754,3726,0,13,3,5,1,0,4562,0,7,22,16,128,1218,8,713,0,91,153,0,7,0,7508,2,1,1,0,1228,18,147,0,107,0,1,102,14,282,1,414,212,18757,0,0,450,120,369,2,0,0,190,6,77,0,0,28981,26342,5,2,2,4,0,19214,508,9,2118,1,0,9,3,29,4,13,0,0,22,64,695,1549,113,30,5,0,1633,4052,2,175,88,0,0,1,2,2,132,19,2,170,158,0,227,5,20,52,974,2,1425,6,4,41,0,2,7,0,3,2,6,0,433,0,0,76,0,0,0,36,10,40,0,9,3494,4,3,953,51,22,200,0,0,0,34109,8,14,0,53,0,32,122,154,758,957,23,236,97,2,4,1,0,0,266,0,70,107,0,12214,10,16,13,23,3,0,0,104,7605,287,2,0,1,0,6114,31,3,0,4,1060,0,114,0,1,2,11,5318,0,0,0,0,1,107,1286,55584,301,0,0,140,14,1,1,0,14,5,117
Switzerland,CHE,2,2,62,0,39,32,0,4,1820,0,1,10652,8419,0,100,7,5,5,0,2193,10,8,11,16,389,1139,26,2940,0,98,61,0,6,13,20984,3,4,14,2,1011,30,548,0,436,0,2,504,16,779,4,172,388,1858,0,0,2609,669,1836,51,1,0,2,24,7,0,1,617,31121,18,4,9,16,0,38509,231,2,1159,0,2,36,6,95,4,6,2,3,45,97,677,73,119,56,12,0,1097,22202,9,306,197,0,0,2,3,3,108,19,3,10,321,104,64,101,4097,20,784,3,1993,211,15,36,0,0,0,0,14,15,19,0,1505,0,0,90,0,0,6,113,18,128,0,9,5546,18,5,2756,88,22,202,0,0,1,1533,20,14,1,172,34,281,506,417,550,12482,89,479,12,2,18,0,0,0,0,0,168,48,0,20021,61,7,11,51,3,0,0,830,43159,67,9,1,5,2363,0,74,5,0,10,1578,0,116,0,2,7,76,10352,0,0,0,9,1,261,5241,51605,248,0,0,653,23,6,4,0,51,20,310
Syria,SYR,1,8,45,0,9,0,0,16,2577,5345,30,6614,825,0,4,7786,43,7,0,690,16,23,7,0,14,4,0,3281,0,2170,2,0,5,19,15586,0,7,6,16,300,100,131,0,569,4,0,8,8,23,7,1481,441,1328,3,9,92,58,5534,0,2,0,2,32,2,0,10,183,5550,69,1,14,21,0,26114,131,0,5334,0,3,670,9,48,19,0,8,4,3,1039,1466,14,3,65,329,1164,153,3411,13,135,34663,0,7,0,9,0,101634,90,0,16,5325,0,6,26914,4,8,33,8,53,5,0,179,0,0,57,0,312,149,2,0,325,0,0,16,0,0,49,3,1,0,0,101,5662,36,3,239,3,32,580,0,0,10,594,1691,41,2,168,1,43,31,8,608,0,134,7958,7352,676,55,0,1,0,0,0,105266,9,0,10,0,0,314,106,25,0,0,50,2720,0,94,0,0,14005,1090,0,0,0,39,148,0,168,0,2,10,7,5418,0,1,0,5,328,42573,5646,55753,319,0,0,13379,7,23,1,0,13467,2,8
Taiwan,TWN,2,0,0,188,1,13,0,0,3466,90,14,0,0,0,2,0,70,3,0,38,654,0,30,0,165,0,77,4530,0,0,0,0,6,0,68789,0,3,0,3,690,784,90,0,31,0,0,1172,0,0,3,0,4,141,1,0,2000,688,21,5,0,0,0,2,0,6,8,13,106,9,16,0,1,0,2821,31,0,26,2,1,21,7,45,0,0,1,2,41,223,4,6,5,11058,0,0,0,0,6,4,2,0,2,0,70,8869,1,0,2,0,3,4,0,4,0,0,0,75,1,102,8,4090,0,0,0,0,14,0,47,0,101,14,0,0,0,0,0,216,101,17,0,164,0,17,3,4,50,0,1,0,0,8,157,0,68,37,2074,11,452,57,2042,0,0,62,5,0,1210,2,0,0,0,0,0,0,1,0,0,0,0,155,0,0,31,0,4727,0,0,25,0,14,650,387,0,0,0,20,11303,0,0,0,2,5,0,0,0,0,0,2,817,0,202,337316,205,0,0,599,356,11,0,0,32,58,193
Tajikistan,TJK,0,0,0,0,0,0,0,0,0,2027,0,41,96,661,0,7,0,0,3707,2,0,4,0,0,3,0,3,5,0,116,0,0,0,0,122,0,0,0,0,0,193,1,0,21,5,0,0,1,18,0,7,65,11,0,0,0,0,48,0,0,0,358,1,0,0,0,16,81,0,0,0,0,959,396,5,0,10,0,0,0,0,0,2,0,0,0,0,2187,21,0,0,46,0,0,16,30,0,30,11,17313,0,0,17,0,17,31670,4,794,95,0,0,10,0,519,2,16,0,0,0,0,0,0,1,0,0,3,7,0,5,0,1131,0,0,0,0,9,15,0,0,0,21,0,0,0,0,5,90,0,0,0,11,0,0,0,0,0,0,0,93,80,0,1,141,6,383057,1,0,0,0,0,0,4,0,0,0,0,0,0,0,19,0,0,14,7,0,0,0,0,85,20,2,0,0,0,1628,0,26,0,0,0,1,269,2462,0,0,0,32386,5,0,1927,0,68534,0,3,18,0,0,0,656,2,6
Tanzania,TZA,6,0,0,0,0,48,0,0,0,64,0,12,89,0,2,0,11,0,0,31,0,25,7,0,3,4,1600,22,0,23,0,6689,0,1070,19394,0,0,42,221,9,21,7,172,7882,16,0,3,232,0,5,66,20,770,1001,0,4,0,160,0,20,707,0,4224,2,1,0,164,1641,1,8,47,423,0,430,44,0,163,0,0,11,0,0,7,0,0,0,0,41,45,10,502,2,0,0,185,789,0,257,0,0,61151,0,2,0,0,0,0,1,9,87,0,5,0,1,3,0,52,18,9518,13,0,0,0,0,14,0,20,301,10,0,0,18,0,0,0,16207,0,115,0,6,1136,0,4,276,8,27,724,0,0,0,519,3,32,0,1,6,0,4,4,53,371,6,13,0,862,4667,0,0,0,0,2,4,0,0,11,101,0,8,2,3,0,1357,3928,118,0,28388,0,168,837,232,2,1,0,0,71,0,0,0,0,0,3,222,0,0,0,25928,582,17,17440,11818,0,0,0,4,0,0,0,0,5,6739,254
Thailand,THA,0,0,2,2,8,1,0,0,0,0,0,23255,2683,0,2,467,0,0,0,1981,0,0,15,41,8,3,39,45,9412,0,0,0,100363,0,8779,0,0,0,2,36,14829,7,0,40,0,2,5,0,0,0,119,32,5857,0,0,0,3,992,0,0,0,0,2,146,0,28,1705,3965,0,6,3,1,0,22116,26,0,175,0,0,1,25,0,0,0,0,0,0,291,14,561,0,981,20,0,436,3854,10,31272,103,0,2,2,1316,4122,1199,4,2203,1,603,4,0,202,2,1,205,973,38,2,0,50423,0,0,0,0,0,0,34,0,44,2,0,11,21,0,2,44,312,3,0,0,7122,1,10,5064,1,0,16,0,0,28,3660,16,2,7,6,14,8,4,1460,40,0,4,901,0,0,14,0,0,1,0,0,17422,0,0,7,10,0,9326,4,0,2,0,371,470,0,21,0,1,10238,5980,125,143484,0,17,0,20,5,0,6,0,22,147,0,0,0,1,0,359,32,186520,0,0,1,60,1635,0,0,0,21,5,16
Timor Leste,TLS,0,0,0,0,0,0,0,0,0,0,0,9250,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,592,0,0,0,0,0,126,0,0,1,0,0,0,5,0,0,0,0,0,0,2,0,0,0,35,0,0,0,45,1,14,2,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,4,0,0,2,32,0,0,0,0,0,6,0,0,2,1,0,7,0,0,1648,0,2442,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,1260,0,0,0,1,0,0,5,0,0,0,0,3,0,1,19,0,0,0,3,35,0,0,0,0,0,0
Togo,TGO,5,0,0,0,2,0,0,0,0,0,0,12,95,0,0,0,10,0,0,157,0,28664,0,0,2,0,9,14,0,0,10515,8,0,24,782,42,0,39,5,19,4,5,0,508,122,0,0,42108,0,4,0,15,103,22,0,15,0,31,0,1,0,0,272,0,0,0,13,459,41,0,11005,105,0,2144,40506,0,7,0,0,28,0,0,1009,19,0,0,0,38,4,0,483,0,0,0,51,1400,0,4,0,0,47,0,0,0,0,3,0,0,0,0,489,1,0,0,35,0,12,2,5,12,0,909,0,0,20,124,0,6,2,0,0,4,0,0,0,6,0,0,0,6,903,0,0,3,0,12526,76914,0,0,0,64,0,30,0,0,0,0,0,0,4,0,2,0,0,0,24,0,0,0,0,0,0,1401,0,2,0,36,7,0,0,0,1,0,123,0,613,0,0,229,440,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,18,0,0,1188,3064,0,0,0,0,0,0,0,0,0,0,18
Tokelau,TKL,0,0,0,27,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,2,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1659,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,246,0,0,6,0,0,0,0,0,0,0,0
Tonga,TON,1,0,0,1150,0,0,0,0,0,0,0,7596,1,0,1,0,2,0,0,1,0,0,20,0,0,0,0,26,0,0,0,0,0,0,102,0,0,0,0,270,5,5,0,0,0,2,0,0,0,2,0,9,9,0,0,18,0,0,0,0,0,0,0,0,0,273,0,6,0,20,0,0,0,15,0,0,0,0,0,0,42,0,0,0,0,0,0,26,0,0,122,0,0,0,0,16,0,47,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,10,0,22,17817,0,0,0,87,0,2,6,0,7,25,0,29,0,7,0,0,0,1,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,12,0,2,24,0,0,2,0,0,0,0,20,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16694,1,0,53,0,0,0,0,0,11,0,0
Trinidad and Tobago,TTO,0,0,0,0,0,0,117,406,0,72,41,1147,48,0,326,0,0,2094,0,6,33,2,191,0,11,5,3,0,0,0,0,0,1,0,63625,0,91,0,0,10,3,33,0,5,0,0,27,0,0,89,7,2,145,0,178,122,20,0,0,0,0,0,0,0,0,4,19,4621,207,4,1,0,0,70,0,0,3,1,3072,204,0,0,1,0,417,56,4,1,12,3,7,0,0,0,171,83,205,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,41,0,0,0,0,0,0,0,209,0,0,0,51,0,0,13,0,6,0,6,0,0,0,0,468,82,1,138,28,2,99,0,0,0,271,0,0,0,49,3,1,5,0,2,0,1837,0,0,967,0,1,0,0,0,0,0,0,0,24,3,0,1,0,0,0,0,12,81,0,0,0,0,231,97,0,0,0,0,3,0,13,0,0,0,0,5,0,15,0,0,653,0,8078,207679,7,0,0,2767,0,2134,218,0,0,0,0
