Origin Countries,State Code,AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,YEM,ZMB,ZWE
Namibia,NAM,1,0,0,0,0,139,0,0,4,0,0,257,0,0,0,0,3,0,0,2,0,0,0,0,0,0,277,7,0,0,0,1,0,4,144,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,6,0,16,2,0,0,0,5,0,0,0,0,0,0,0,0,47,2,0,0,0,0,0,240,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,147,0,0,0,0,11,11,0,3,0,2,0,0,0,0,0,0,0,0,10,0,7,0,0,3,0,3,0,8301,1,0,0,0,0,7,0,7,0,2,0,0,0,0,0,0,273,0,0,0,2,0,0,0,16,0,0,13,0,0,0,19,0,13,0,0,0,0,2,0,3,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92787,19,0,69,0,202,5,2,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,2,0,0,212,503,0,0,0,0,0,0,0,0,0,2236,242
Nauru,NRU,0,0,0,2,0,0,0,0,6,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,2,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24,0,0,0,0,85,0,0,0,3,0,0,0,0,0,0,1
Nepal,NPL,3707,0,0,0,0,0,0,3,0,0,6,392,11,0,0,237,3654,0,0,10,0,0,0,361,0,0,0,5,3683,1,2,0,25,0,225,0,0,0,9,7,26,0,0,0,0,0,2,3,0,9,2,1,40,3,0,1,0,0,0,0,3,0,0,0,0,2,15,2,0,0,0,0,0,186,60,0,10,0,0,8,1,0,1,0,0,0,0,1,8,0,503422,401,18,0,0,65,0,541,6,0,350,0,5,0,983,0,2,0,50,0,1,1,0,0,1,8,0,0,0,3213,170,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,138,0,0,0,0,7,0,67,0,4,14,0,0,2,53,8,42997,0,0,4,0,0,174,6,0,43,83,0,0,0,0,0,0,0,0,12504,3,0,0,0,10,257,0,0,0,4,0,6,556,75,0,0,14,60,73,11,0,62,6243,0,7,0,0,2,0,0,0,0,0,12,0,162,0,2521,0,0,0,1,27,8,0,0,1,0,2
Netherlands,NLD,5,2,43,14,82,166,9,18,948,0,2085,92016,4072,0,40,14,4,103,0,65336,0,19,32,10,5,541,182,3511,249,12,56,0,17,35,154743,10,17,1,3,460,35,358,0,896,8,25,240,242,236,78,3,92,2593,0,4,704,47,943,40,1,2,0,39,34,3,11,386,21531,54,104,10,19,0,96774,240,9,4421,2,26,114,72,80,15,11,1,51,22,55,698,117,718,32,29,7,1921,16529,1,681,95,0,3,0,6,10,290,0,2,0,613,30,95,44,42,0,2907,0,444,51,123,1329,0,21,2,0,26,25,102,0,559,3,0,66,0,1,4,1077,11,859,6,5,0,5985,78,26565,90,291,506,0,4,7,3313,850,15,1,91,574,16,234,100,634,1199,174,1023,68,0,31,0,0,5,0,0,323,87,0,1099,16,19,669,16,260,11,3,17765,14664,0,36,5472,58,3712,13169,117,0,0,18,203,0,472,0,51,297,44,9800,0,16,1,188,0,317,29850,107769,54,0,7,688,7,227,11,3,74,178,1173
Netherlands Antilles,ANT,0,0,0,0,0,2,12,45,0,0,2985,89,0,0,8,0,0,14,0,0,0,0,0,0,0,25,28,18,0,0,0,0,0,5,1113,0,6,0,0,25,0,43,0,0,0,0,43,0,0,30,0,0,24,0,82,220,4,0,0,0,0,0,0,0,0,0,16,633,14,0,0,0,0,5,0,0,0,0,9,2521,0,2,0,0,38,18,7,0,9,4,2,0,0,0,44,0,0,0,0,0,28,0,0,0,0,0,0,0,0,118,6,0,0,0,140,0,128,0,13,0,0,0,0,0,20,0,5,0,41,0,0,41,0,51,0,177,0,95,0,0,59438,0,0,6,2,0,0,0,0,0,26,0,0,0,64,0,0,0,0,1,76,38,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,10,3,67,0,0,0,0,2,0,0,0,0,0,36,0,0,0,6,0,0,0,0,16809,4117,5,0,0,0,0,361,15,0,0,62,14
New Caledonia,NCL,0,0,0,13,0,2,0,0,0,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,58,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,103,0,77,5,2465,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,84,0,0,0,68,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,9,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,5,0,0,2,3,0,6,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,77,0,0,0,2,44,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,188,0,0,179,2,0,0,0,799,0,0,0
New Zealand,NZL,61,0,0,239,0,4,0,3,24,0,0,256718,167,0,15,23,46,2,0,61,0,0,0,12,25,44,160,73,119,1,0,0,3,0,8636,0,25,0,0,104,70,18,0,270,8,1899,9,1,83,19,49,9,335,0,0,8,1,45,4,0,0,0,12,14,40,1226,43,1978,0,113,14,6,0,639,0,0,449,0,0,9,114,10,0,0,0,0,2,145,0,91,8306,77,0,0,451,451,234,1253,19,0,0,64,13,47,44,0,0,0,6,0,0,1,0,0,106,19,123,29,9,609,3,0,0,26,0,0,38,0,30,36,0,31,0,2,0,70,26,0,38,25,2984,18,224,0,6,2,0,224,357,11,270,8,182,2,35,2526,24,44,149,32,19,0,9,0,0,67,0,2,888,0,0,5,0,0,60,12,1,307,2,0,157,0,1267,870,0,2,0,1,506,160,2,3,0,1,1155,15,3,99,81,5,3,10,0,0,22,0,0,59,41516,18826,2,0,146,42,4,0,8,4,16,0,299
Nicaragua,NIC,0,0,0,0,0,0,0,4,147,0,2,701,7,0,10,0,0,6,0,11,0,0,3,0,49,1,0,327,0,16,0,0,0,18,1470,0,324,0,1,168,2,305,1,10,0,0,99006,2,12,105,4,2,39,0,0,367,15,0,2376,0,0,0,0,0,0,2,6,34,0,1,0,0,0,278,0,0,29,1,2,3,0,3592,2,2,5,3,14661,1,64,0,11,0,0,0,4,15,60,36,1,0,100,0,0,2,0,0,0,0,0,3,23,0,0,0,8,0,7,9,0,11,0,0,0,0,4,0,0,0,2721,0,0,2,0,2,0,4,0,2,0,0,0,3,0,5,0,3,21,0,0,0,35,0,0,0,4985,0,16,142,0,9,0,467,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,0,4,0,1,0,972,0,17,0,0,29,40,0,0,0,7,3,0,4,0,0,17,0,0,0,0,0,1,0,0,610,181863,17,0,0,2369,0,26,0,0,0,0,0
Niger,NER,2,0,0,0,0,0,0,0,1,0,0,5,8,0,0,0,5,0,0,33,0,26283,0,0,0,0,0,7,0,5,6856,7,0,23,17,26,13,302,2614,2,0,0,0,407,4,0,0,46894,0,2,8,0,3,11,0,3,0,2,0,0,20,0,170,0,0,0,7,2986,0,0,182,46,0,80,4724,0,9,0,0,19,0,0,309,9,0,0,0,0,27,0,214,0,0,0,1,164,0,1,17,0,9,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,4,2,0,2,0,3996,0,0,9,146,0,2,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,34660,0,0,0,0,0,18,0,2,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,688,0,0,0,153,1,0,0,0,31,0,33,0,326,0,0,8,14,0,0,0,14,0,0,18095,0,0,0,2,0,0,0,0,8,0,0,6,305,0,0,0,0,0,0,0,0,0,0,2
Nigeria,NGA,10,0,1,0,6,4,0,36,94,0,0,927,1149,0,32,2,112,3,0,515,0,15471,0,0,5,15,105,94,0,24,8821,376,0,85742,1909,31,5,1071,14825,11,10,4,10,17768,158,0,2,29230,11,22,158,14,241,604,19,42,0,10,2,370,827,0,7416,7,0,0,88,1919,4,3,7553,2088,0,2911,7542,0,1243,0,0,137,0,2,233,12,0,2,2,0,220,3,1249,12,14,0,645,11231,485,215,15,0,522,0,2,2,22,0,0,0,9,2,1698,15,0,0,162,0,141,79,427,8,0,2107,1,0,134,54,2,117,61,0,0,47,0,0,1,43,4,11,0,62,2034,38,3,150,9,21205,0,0,0,0,311,82,447,0,20,3,2,9,55,124,0,0,15,0,0,59,0,2,0,0,5,10243,887,0,9,10,2003,4,2,0,0,1268,685,370,1,18281,0,10,325,194,58,0,0,761,109,0,18431,0,0,9,13,6,0,0,0,153,0,463,51154,69384,0,0,0,10,0,8,3,0,6,161,1697
Niue,NIU,0,0,0,35,0,0,0,0,3,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6332,0,0,0,0,0,8,0,0,2,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,2,0,0
Norfolk Island,NFK,0,0,0,1,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
Northern Mariana Islands,MNP,0,0,0,6,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2023,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,120,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,4811,0,0,2,2,0,0,0,0,0,0,5
Norway,NOR,0,1,4,0,20,5,0,0,129,0,0,2534,492,0,14,2,0,0,0,868,0,4,13,1,67,53,112,228,0,8,2,0,0,20,10693,2,0,0,2,183,19,41,0,33,0,0,26,52,4,0,0,17,13697,1,0,58,5,0,1,0,2,0,1,453,0,0,943,2655,1,4,0,0,0,4703,5,0,774,28,0,3,2,6,3,0,0,0,3,20,733,712,90,71,4,0,42,1725,0,391,6,0,2,0,3,3,44,0,4,0,6,0,3,2,5,0,161,0,274,0,4,15,0,0,0,0,0,1,2,0,51,0,0,59,0,0,0,22,24,27,0,0,1853,0,1,391,34,62,108,0,0,0,0,4,2,0,8,0,2,75,129,202,171,0,10,137,0,1,0,0,0,0,0,41,2,0,72,5,0,7,3,0,0,2,388,3298,13,48,0,2,53441,1342,15,0,0,27,407,0,101,0,2,0,4,57,0,0,0,186,0,40,8807,48649,6,0,0,0,0,0,0,0,8,5,59
Oman,OMN,1,0,3,0,0,0,0,0,0,0,0,241,2,0,0,11126,4,0,0,1,0,0,0,0,0,0,0,13,0,0,0,2,0,37,17,0,0,0,52,31,0,1,0,54,2,0,0,0,0,0,1,1,0,8,0,0,0,645,0,0,7,0,2,0,0,0,2,0,0,0,0,1,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,190,6,146,146,0,9,0,1,352,0,749,0,0,0,41626,0,0,0,2211,0,0,140,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,5,0,0,0,0,1,2,3,0,0,3692,0,0,1,0,0,0,0,0,7272,0,0,0,0,0,4,0,0,0,11,0,2,0,291,0,0,5,10,760,0,0,164,60,0,0,0,0,0,0,678,0,0,0,27,0,67927,17,662,0,0,0,3,0,0,0,0,5161,0,0
Pakistan,PAK,13748,0,2,0,17,7,0,7,12,0,3,5748,1417,0,16,19249,18104,3,0,1899,0,16,0,11,40,60,140,126,381,23,10,5,23,0,19370,0,48,4,67,42,291,16,5,2818,86,0,4,102,7,5,16,12,7545,20,3,148,2,27,0,4,23,0,123,7,0,320,138,10825,27,2,15,59,0,15717,100,5,4720,1,0,8,11,0,8,0,0,1,2,1070,90,50,1866445,752,12034,555,394,6447,372,4767,3370,0,1843,0,52,4,65643,0,4,0,7798,83,8,130,1,0,622,169,613,3327,7,5077,631,4,2,0,4,3,171,4,20,1,0,181,14,0,1,3426,5468,85,4,554,7394,29,3,312,17,123,423,0,0,13,10619,49584,0,3,41,16,5,29,458,38,323,20,13021,0,0,80,0,0,0,0,0,590319,15,0,37,47,53,2432,2,0,5,35,131,1446,2684,446,0,11,2129,640,4878,12,0,392,1419,9,199,0,6,7,18,447,0,0,0,179,0,331493,243379,92839,2,0,3,83,44,58,0,0,3392,57,113
Palau,PLW,0,0,0,9,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,5,0,1,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1235,0,0,0,0,0,0,0,0,0,108,71,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,230,0,0,0,0,0,0,25,0,787,0,0,4,2,0,0,0,0,1,0,1428,0,0,2,0,0,3,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,17,0,0,0,0,0,2,0,0,0,0,2664,0,0,3,2,0,0,0,0,3,0,0
Panama,PAN,0,0,0,0,0,0,2,12,377,0,6,115,6,0,18,0,0,17,0,10,0,0,3,0,68,1,0,968,0,2,0,0,0,9,571,0,59,0,0,349,2,1648,0,0,0,0,5477,0,7,15,3,2,27,0,1,632,21,6,325,0,0,0,0,0,0,0,10,33,1,0,0,0,0,132,0,0,227,1,4,9,0,494,0,0,8,8,311,0,49,0,6,0,0,0,4,14,406,38,0,0,51,0,0,0,1,0,0,0,0,0,12,8,0,0,7,0,7,0,0,6,0,0,0,0,12,0,0,0,2151,0,0,2,0,6,0,0,0,0,0,0,0,8,0,21,339,0,1,0,0,0,12,0,0,0,0,0,27,296,1,15,114,1899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,1074,0,9,0,0,27,37,0,0,0,4,0,0,0,0,0,50,0,0,0,3,0,0,0,1,578,129412,24,0,0,1468,0,62,2,0,0,0,0
Papua New Guinea,PNG,3,0,0,2,0,0,0,0,0,0,0,22798,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,127,0,1,0,0,4,2,0,0,1,0,12,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,634,0,3,0,5,0,0,0,14,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,343,8,0,0,2,5,2,51,0,0,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,1,1,0,0,22,21,0,0,0,0,0,1,0,0,8,0,2,0,0,7,13,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,14,0,0,756,0,3,1,0,0,0,0,0,2,0,0,0,0,78,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1421,0,0,48,1,0,0,0,0,0,0,3
Paraguay,PRY,0,0,0,0,0,0,0,0,261080,0,0,268,7,0,2,0,0,0,0,11,0,0,0,0,956,0,1,21251,0,0,0,0,0,3,5211,0,1,0,3,638,31,547,0,0,0,0,37,0,1,0,3,1,30,0,0,52,1360,11,21,0,0,0,0,0,0,0,7,0,80,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,31,0,6,2,5,0,14,1,0,0,1,16,0,668,0,0,19,0,6,2,0,0,0,0,0,4,0,0,0,0,2,0,2,0,0,14,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,6,0,4,0,0,0,0,0,5,10,0,1,0,0,0,51,0,0,0,40,0,0,204,1,6,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,7,0,2,0,0,4,131,0,13,3,0,8,40,0,1,0,3,13,0,0,0,0,0,0,5,0,0,0,0,0,0,60,7575,1353,0,0,594,0,0,0,0,0,0,0
Peru,PER,0,0,0,0,8,0,0,2,16347,0,143,3667,403,0,45,3,0,10,0,342,0,0,0,0,5680,5,1,5678,0,8,0,0,0,2,6810,0,7,0,2,7020,352,3238,0,11,0,0,1402,3,60,8,17,8,265,0,0,1728,2555,31,144,0,0,0,0,0,0,0,87,4122,24,5,1,0,0,2582,0,0,6,2,3,6,1,142,0,0,9,5,161,1,208,2,12,12,0,0,25,12672,0,7629,1,0,13,0,63,2,4,0,0,0,2,5,0,0,3,0,50,0,46,2,0,13,0,0,1,0,5,2,0,0,2621,0,0,15,3,2,0,6,4,4,2,0,1196,79,2,74,170,3,26,0,0,0,281,2,0,0,1808,2,223,0,11,63,209,714,4,0,0,2,0,0,0,0,0,1,6,0,18,0,4,6,1,11,0,0,6,3294,0,8,16,0,192,1280,0,28,0,2,109,0,5,0,0,29,2,32,0,2,0,0,0,5,1507,162190,467,0,2,29592,0,7,0,0,4,0,0
Philippines,PHL,0,5,1,381,18,1,0,7,129,0,217,71010,4470,0,67,6631,0,10,0,892,0,0,237,10,10,7,15,318,7852,8,2,1,83,0,94814,0,47,0,15,92,2321,47,1,200,6,9,45,5,48,7,107,80,2141,5,1,118,3,24,3,0,4,0,9,75,1,172,276,2849,0,35,7,4,0,15153,20,0,8894,11,3,86,24583,9,0,0,0,5,11,51,711,141,36,5811,512,2,44,61744,2,44533,1408,0,594,0,418,136,27552,0,28,0,2038,19,2,115,13,0,70,1847,69,10,1,168737,0,0,15,179,44,0,12,0,163,887,0,20,67,3,1,23,2003,6,137,0,3584,121,39,1370,4,6,22,1,2,13764,3601,8250,0,1494,26,2118,5,299,0,37,19,221,3403,0,0,16,0,0,3,0,0,341884,3,0,4,0,10,747,14,0,71,7,1,7039,3,114,0,2,1005,1175,2054,2742,0,93,950,166,11,0,81,30,16,10,0,2,0,21,0,4530,22325,1059379,3,0,33,76,647,150,2,1,73,9,30
Poland,POL,0,25,19,8,85,34,0,3,32988,0,0,66643,28401,0,13,2,0,2,417720,5335,0,8,98,0,171,1768,109,13136,0,391,31,1,23,373,180870,13,4,2,34,463,49,400,6,57,0,8,207,24,728,85,765,26174,8777,6,0,412,421,127,10,0,5,3008,3,110,0,6,1143,139231,111,0,0,1,0,1790828,504,4,23772,7,0,25,39,53,11,22,10,1,22,513,8227,276,45,3,4,92,209,23465,0,314,54,59956,68,0,9,89,75,0,0,60416,412,42,3,535,12,257994,679,9,7117,2,25,378,0,12,5,0,7,0,9,1,1483,1,4739,1955,0,0,2,96,1,119,3,0,9926,2,22,2216,15,29,46,0,2,4,4427,4,0,0,85,60,655,257,15,0,152,4,688,887,94594,1,0,1,3,0,0,49,173,0,2425,3,80,190,4524,90,6,8,3942,2225,0,184,4,12,33054,5713,18,0,0,107,28,0,47,0,28,7,19,7211,0,0,0,127,219179,48,75006,421431,3261,0,4,65,2,5,0,1,1003,36,445
Portugal,PRT,3,0,99,1,6043,6421,2,29,14459,0,181,17421,367,0,1,0,6,18,0,17662,0,13,2148,0,227,308,132,273088,0,6,34,0,17,30,161005,1558,2,129,3,127,402,877,0,3200,392,1,36,205,2,33,0,7,479,1,1,171,2613,0,6,5,6,0,140,7,0,0,119,609339,704,62,34,66,0,72350,118,59,765,3,4,177,6,8,50,293,59,9,12,2564,63,59,441,11,0,0,126,7167,0,275,2,0,3,0,72,650,0,0,0,0,0,23,11,37,201,0,28785,3407,1129,170,157,220,0,13,0,0,50,5,227,0,142,0,0,344,2,5,693,25062,4,1876,0,8,8054,1186,3,94,11,242,376,0,0,0,608,0,24,0,193,0,953,172,31,40,0,28,0,55,0,53,0,0,0,0,274,3,43,0,421,6,10,111,1,0,0,9,27679,41732,0,59,0,586,2528,93373,1,19,0,29,72,72,398,0,4,51,101,4,0,3,0,276,0,3,20042,235097,1065,0,0,72727,1,37,17,0,0,226,2841
Puerto Rico,PRI,0,0,0,0,0,0,23,31,210,0,24,56,0,0,13,0,0,26,0,0,0,0,45,0,24,0,0,31,0,0,6,0,2,107,283,0,21,0,9,121,0,280,8,0,0,0,169,0,0,78,0,0,5,3,10,8527,7,0,63,0,4,0,0,0,0,0,0,0,27,0,0,0,0,14,5,0,0,15,17,465,0,70,0,11,3,34,31,7,0,0,64,2,0,0,0,0,0,0,1,0,584,0,0,10,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,7,0,2,0,0,14,0,0,0,1221,0,0,0,0,4,0,0,0,0,0,0,0,172,0,3,42,0,0,0,0,0,0,0,3,0,302,0,24,112,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,7,0,0,0,100,0,0,0,0,0,0,0,43,15,0,0,0,0,68,0,0,0,11,0,9,0,0,19,1437657,8,0,0,910,0,676,31,0,0,0,0
Qatar,QAT,0,0,3,0,0,0,0,0,0,0,0,172,0,0,0,215,0,0,0,0,0,0,0,0,4,0,0,11,0,2,0,0,0,0,35,0,1,0,0,29,0,0,0,43,1,0,0,2,0,0,1,1,5,0,0,0,0,782,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,2,2,0,5,0,0,67,0,2,0,0,0,358,0,0,0,33,0,0,169,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,2,7,0,0,0,0,24,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,10,9,0,0,0,93,0,3,0,0,0,0,8,0,0,0,0,0,59,9,1158,0,0,0,3,0,0,0,0,60,0,0
Romania,ROM,15,124,14,1,32,3,0,0,3714,0,0,10932,28723,0,0,10,12,0,0,168,0,0,17,0,51,1198,7,6560,0,3614,5,0,3,0,29887,0,2,18,0,434,6,271,0,419,3,1,39,2,225,0,24,852,952,0,0,26,90,71,2,0,0,0,18,0,0,0,174,15725,24,0,4,9,0,1144848,74,0,4762,1,0,0,5,12,0,3,2,0,5,76,139690,52,2028,5,22,119,423,38031,0,28,193,0,0,0,1,13,71,0,0,0,544,0,0,413,0,0,1040,1,1751,12,2,56,0,2,25,0,0,18,0,0,244,0,0,303,0,0,1,6,2,8,0,15,2361,0,3,622,4,2,4,0,0,0,290,21,47,0,45,8,32,265,5,4986,76,0,908,0,0,6,0,0,0,0,0,244,25,0,3357,0,12,28,147,63,0,0,309,765,0,0,0,1,7991,29152,88,0,0,0,48,0,4,0,4,0,14,9324,0,0,0,1,0,239,4031,101256,811,0,0,14,0,0,0,0,1292,4,89
Russian Federation,RUS,0,37,310,1,16,11,1,14,8666,53766,2,8083,3275,161999,4,12,0,12,786672,361,0,19,10,1,56,477,0,6278,0,6278,11,0,7,0,45340,10,0,1,0,447,99,444,0,89,54,1,214,233,719,930,2147,74935,572,0,1,268,166,2916,11,0,0,300430,4,6,0,0,2835,22391,44,9,0,2,191274,936128,42,1,7840,0,3,118,5,59,341,2,4,6,25,1186,3119,92,3,4,25,222,217,5742,0,402,367,2450213,0,0,18,206,155,348471,0,384423,667,0,4,7113,0,173938,1826,20,2128,186,8,58,0,177,43,0,34,51,1,0,58,0,248674,532,2757,2,26,9,1,0,0,0,2622,8,3,192,297,279,485,0,0,0,427,24,0,0,293,7,523,905,28,115870,215,19,1113,1134,0,1,1,0,0,54,57,279,15,0,653,2,30,29,12953,253,0,1,1448,498,9,0,4,4,1914,12064,101,5,234030,0,34,0,453,0,4,33,318,11297,175788,2,0,3,5211922,274,19425,19930,1445,915978,0,1109,0,24,3,0,1170,12,74
